labels list: ['individual_1_gram', 'individual_2_gram', 'individual_3_gram', 'individual_4_gram', 'cumulative_1_gram', 'cumulative_2_gram', 'cumulative_3_gram', 'cumulative_4_gram']
file_idx:62, scores: [0.9776536312849162, 0.9550561797752809, 0.9209039548022598, 0.8863636363636364, 0.9776536312849162, 0.9662888503125777, 0.9513960208713749, 0.9343509926868437]
file_idx:63, scores: [0.987012987012987, 0.9736842105263158, 0.96, 0.9459459459459459, 0.987012987012987, 0.9803259463254868, 0.9737647184896732, 0.9665395661812441]
file_idx:64, scores: [0.9807692307692307, 0.9607843137254902, 0.94, 0.9183673469387755, 0.9807692307692307, 0.970725343394151, 0.9607619494551336, 0.9496952283401919]
file_idx:65, scores: [0.9482498830672975, 0.9172231905161018, 0.8806841665833868, 0.8333355554767532, 0.9482498830672975, 0.932607518280604, 0.9154909869054708, 0.8938393732363068]
file_idx:66, scores: [0.8977272727272727, 0.7816091954022989, 0.6976744186046512, 0.6235294117647059, 0.8977272727272727, 0.837658576824152, 0.7900046905434273, 0.7432945621382346]
file_idx:67, scores: [0.9393627484033663, 0.9007605001537036, 0.8727647382673933, 0.850002759606775, 0.9393627484033663, 0.9198591517605148, 0.9044924266393239, 0.8901025568241673]
file_idx:68, scores: [0.9761904761904762, 0.9512195121951219, 0.925, 0.8974358974358975, 0.9761904761904762, 0.9636241116594315, 0.9510554229858292, 0.9370011451812967]
file_idx:69, scores: [0.9175316833688913, 0.8684646998076699, 0.8107849777587631, 0.7567184645276593, 0.9175316833688913, 0.8926611215690925, 0.865305238772184, 0.8361868168431852]
file_idx:70, scores: [0.8454545454545455, 0.7889908256880734, 0.7314814814814815, 0.6635514018691588, 0.8454545454545455, 0.8167348896061173, 0.7891519469597057, 0.7543276565011887]
file_idx:71, scores: [0.8897338403041825, 0.8358778625954199, 0.7701149425287356, 0.7115384615384616, 0.8897338403041825, 0.8623855406442495, 0.8320056954352226, 0.7989860849165408]
file_idx:72, scores: [0.8625, 0.8075313807531381, 0.7436974789915967, 0.6497890295358649, 0.8625, 0.8345632485914903, 0.8048665728720704, 0.7616786790759636]
file_idx:73, scores: [0.6836734693877551, 0.5773195876288659, 0.5208333333333334, 0.47368421052631576, 0.6836734693877551, 0.6282500182409347, 0.5933050583779051, 0.5586157481288531]
file_idx:74, scores: [0.7777777777777778, 0.75, 0.7088607594936709, 0.6666666666666666, 0.7777777777777778, 0.7637626158259734, 0.7472013550142066, 0.724597143544014]
file_idx:75, scores: [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
file_idx:76, scores: [0.9072847682119205, 0.84, 0.7651006711409396, 0.7027027027027027, 0.9072847682119205, 0.8729943901870236, 0.8369407066075655, 0.800070538099893]
file_idx:77, scores: [0.8533333333333334, 0.7567567567567568, 0.684931506849315, 0.625, 0.8533333333333334, 0.8035955237342763, 0.7639911248582696, 0.7251044073174325]
file_idx:78, scores: [0.9216589861751152, 0.9027777777777778, 0.8697674418604651, 0.822429906542056, 0.9216589861751152, 0.9121695299713152, 0.8987789836355223, 0.8783412733553284]
file_idx:79, scores: [0.8909090909090909, 0.8715596330275229, 0.8333333333333334, 0.794392523364486, 0.8909090909090909, 0.8811812528269148, 0.8661901745775821, 0.846732247357065]
file_idx:80, scores: [0.805, 0.7135678391959799, 0.6363636363636364, 0.5482233502538071, 0.805, 0.7579063995987657, 0.717412676126708, 0.6690730054925872]
file_idx:81, scores: [0.971830985915493, 0.9428571428571428, 0.9130434782608695, 0.8823529411764706, 0.971830985915493, 0.957234447102862, 0.9428319079071594, 0.9269207588009153]
file_idx:82, scores: [0.8685215263120396, 0.7897082389689436, 0.6966483592222131, 0.6088962140531117, 0.8685215263120396, 0.828177882492946, 0.7832249731152088, 0.7344310627448419]
file_idx:83, scores: [0.9724770642201835, 0.9444444444444444, 0.9158878504672897, 0.8867924528301887, 0.9724770642201835, 0.958358263204526, 0.9445313276800588, 0.9293515283453697]
file_idx:84, scores: [0.8881987577639752, 0.81875, 0.7547169811320755, 0.6835443037974683, 0.8881987577639752, 0.8527676898893711, 0.8203837450338992, 0.7826238275441999]
file_idx:85, scores: [0.9166666666666666, 0.8625954198473282, 0.823076923076923, 0.7906976744186046, 0.9166666666666666, 0.8892201460793521, 0.8678436179842645, 0.8469687142550365]
file_idx:86, scores: [0.8469945355191257, 0.8241758241758241, 0.7955801104972375, 0.75, 0.8469945355191257, 0.8355072826635892, 0.8235933872045774, 0.803362240119993]
file_idx:87, scores: [0.9064748201438849, 0.8478260869565217, 0.7591240875912408, 0.6691176470588235, 0.9064748201438849, 0.8766601392142834, 0.837089407614348, 0.7904409729772092]
file_idx:88, scores: [0.825, 0.6890756302521008, 0.6186440677966102, 0.5555555555555556, 0.825, 0.7539810309006343, 0.708326285518148, 0.6648478930942807]
file_idx:89, scores: [0.8169014084507042, 0.7285714285714285, 0.6086956521739131, 0.5, 0.8169014084507042, 0.77147328285362, 0.7152928000865464, 0.652383541826942]
file_idx:90, scores: [0.8407079646017699, 0.7678571428571429, 0.6936936936936937, 0.6, 0.8407079646017699, 0.8034572892670518, 0.7671155761887751, 0.7199646061217986]
file_idx:91, scores: [0.7328767123287672, 0.7103448275862069, 0.6388888888888888, 0.5454545454545454, 0.7328767123287672, 0.7215228214416535, 0.6954011559644833, 0.6526359774848314]
file_idx:92, scores: [0.853448275862069, 0.8, 0.7456140350877193, 0.6637168141592921, 0.853448275862069, 0.8262920916296217, 0.8002723611775263, 0.7624142793524953]
file_idx:93, scores: [0.9202898550724637, 0.8686131386861314, 0.7720588235294118, 0.6814814814814815, 0.9202898550724637, 0.8940782177838232, 0.8527710892589875, 0.8053114418520179]
file_idx:94, scores: [0.9827586206896551, 0.9649122807017544, 0.9464285714285714, 0.9272727272727272, 0.9827586206896551, 0.9737945687202026, 0.9649336187937259, 0.9551190479308641]
file_idx:95, scores: [0.9342105263157895, 0.9118942731277533, 0.8805309734513275, 0.8488888888888889, 0.9342105263157895, 0.9229849559137098, 0.9094821526573814, 0.8932976320726963]
file_idx:96, scores: [0.7931034482758621, 0.7543859649122807, 0.7142857142857143, 0.6545454545454545, 0.7931034482758621, 0.7735024952143615, 0.755374783486873, 0.7272501230564227]
file_idx:97, scores: [0.8389830508474576, 0.7777777777777778, 0.7241379310344828, 0.6695652173913044, 0.8389830508474576, 0.8078009487994898, 0.7808397340291403, 0.7499904353902119]
file_idx:98, scores: [0.855072463768116, 0.8529411764705882, 0.8507462686567164, 0.8484848484848485, 0.855072463768116, 0.8540061552553244, 0.8542761427711122, 0.8518076508600462]
file_idx:99, scores: [0.9064327485380117, 0.8352941176470589, 0.7928994082840237, 0.7559523809523809, 0.9064327485380117, 0.8701367380454964, 0.8450253245253964, 0.8207707782576676]
file_idx:100, scores: [0.8977272727272727, 0.8365019011406845, 0.7900763358778626, 0.7432950191570882, 0.8977272727272727, 0.8665740420426897, 0.8417488541191724, 0.8149114257995544]
file_idx:101, scores: [0.865546218487395, 0.7627118644067796, 0.7008547008547008, 0.6379310344827587, 0.865546218487395, 0.8125037661652769, 0.7754289116253883, 0.7370774448445438]
file_idx:102, scores: [0.8648648648648649, 0.7959183673469388, 0.7054794520547946, 0.6068965517241379, 0.8648648648648649, 0.8296757385985046, 0.7879150201015689, 0.7368073593641777]
file_idx:103, scores: [0.9285714285714286, 0.8867924528301887, 0.8371212121212122, 0.7642585551330798, 0.9285714285714286, 0.9074415324255826, 0.8844646199348003, 0.8519546745646105]
file_idx:104, scores: [0.8565913087325637, 0.78861768509161, 0.7141371259440691, 0.6330283840444764, 0.8565913087325637, 0.8219020957281147, 0.785522176837787, 0.7433806334295522]
file_idx:105, scores: [0.9130434782608695, 0.8625, 0.7924528301886793, 0.7025316455696202, 0.9130434782608695, 0.8874119674649424, 0.8559017502511364, 0.8137152752965947]
file_idx:106, scores: [0.96875, 0.9354838709677419, 0.9, 0.8620689655172413, 0.96875, 0.9519716382329885, 0.9349575103560921, 0.9157103753711766]
file_idx:107, scores: [0.918267589538908, 0.8796648225679643, 0.8407158424403306, 0.8014159705998353, 0.918267589538908, 0.8987589756000525, 0.8797226328960606, 0.858911517300867]
file_idx:108, scores: [0.8518068570494098, 0.8155107513457659, 0.7666541558002784, 0.7110599009398944, 0.8518068570494098, 0.8334612468458504, 0.8114131187859059, 0.7844569702303762]
file_idx:109, scores: [0.9289617486338798, 0.8736263736263736, 0.8121546961325967, 0.7555555555555555, 0.9289617486338798, 0.900869293347615, 0.871480287875614, 0.8400539587739203]
file_idx:110, scores: [0.9372891178089665, 0.8973663141375854, 0.8626841915928326, 0.8275891866368327, 0.9372891178089665, 0.9171105063892252, 0.8992429144024348, 0.8802935022575151]
file_idx:111, scores: [0.9041095890410958, 0.8761467889908257, 0.847926267281106, 0.8194444444444444, 0.9041095890410958, 0.8900183780878747, 0.8769230639695555, 0.8613286403897079]
file_idx:112, scores: [0.8820384991482929, 0.8390334014531937, 0.7827261765051721, 0.7258927158099726, 0.8820384991482929, 0.8602672620488717, 0.8344668022709899, 0.8052621236102605]
file_idx:113, scores: [0.9485488443474532, 0.9126766825632291, 0.8765152291517125, 0.8400609704494146, 0.9485488443474532, 0.9304399026848635, 0.9128360950307097, 0.8935353363331764]
file_idx:114, scores: [0.8157894736842105, 0.7880794701986755, 0.7, 0.610738255033557, 0.8157894736842105, 0.8018147767500353, 0.7683714682519195, 0.7240612718298999]
file_idx:115, scores: [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
file_idx:116, scores: [0.9655172413793104, 0.9418604651162791, 0.9058823529411765, 0.8571428571428571, 0.9655172413793104, 0.953615498009184, 0.9380372227231344, 0.9166803095416313]
file_idx:117, scores: [0.9774436090225563, 0.9621212121212122, 0.9465648854961832, 0.9307692307692308, 0.9774436090225563, 0.9697521486920841, 0.9623337648394529, 0.9540661273198089]
file_idx:118, scores: [0.9668874172185431, 0.9333333333333333, 0.8993288590604027, 0.8445945945945946, 0.9668874172185431, 0.9499622392867204, 0.9334247260116839, 0.9099025416790995]
file_idx:119, scores: [0.7105263157894737, 0.5675675675675675, 0.4722222222222222, 0.4, 0.7105263157894737, 0.6350367648769455, 0.5785162633354769, 0.5253527833737308]
file_idx:120, scores: [0.9158093637304751, 0.8851658390751964, 0.8367144428201697, 0.7570020085014894, 0.9158093637304751, 0.9003572423651668, 0.8792333044554278, 0.8464981347888371]
file_idx:121, scores: [0.9827586206896551, 0.9649122807017544, 0.875, 0.7818181818181819, 0.9827586206896551, 0.9737945687202026, 0.9402668115494964, 0.8974538577946171]
file_idx:122, scores: [0.8765432098765432, 0.875, 0.8734177215189873, 0.8589743589743589, 0.8765432098765432, 0.8757712650241359, 0.8761553479012784, 0.8709553587128651]
file_idx:123, scores: [0.9473684210526315, 0.9162995594713657, 0.8584070796460177, 0.8, 0.9473684210526315, 0.9317044954638833, 0.9074911365702415, 0.8786884441490213]
file_idx:124, scores: [0.9119023386953613, 0.8682408040109049, 0.8235519390985789, 0.7777990535931023, 0.9119023386953613, 0.8898038096840702, 0.8677861746383195, 0.8438917312584087]
file_idx:125, scores: [0.84, 0.8181818181818182, 0.7755102040816326, 0.7319587628865979, 0.84, 0.829019135649309, 0.8124871234811011, 0.7903160655064774]
file_idx:126, scores: [0.8163265306122449, 0.7602739726027398, 0.6758620689655173, 0.5902777777777778, 0.8163265306122449, 0.7878018877672124, 0.7507379939755812, 0.705402728755656]
file_idx:127, scores: [0.8657718120805369, 0.8378378378378378, 0.7619047619047619, 0.6438356164383562, 0.8657718120805369, 0.8516903093815873, 0.8222675524195081, 0.7723422168023215]
file_idx:128, scores: [0.7322834645669292, 0.626984126984127, 0.576, 0.532258064516129, 0.7322834645669292, 0.6775914024959349, 0.6447305136384273, 0.6125197927364165]
file_idx:129, scores: [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
file_idx:130, scores: [0.9226190476190477, 0.8802395209580839, 0.8313253012048193, 0.7636363636363637, 0.9226190476190477, 0.901180197575931, 0.8784157455408951, 0.8473644109829267]
file_idx:131, scores: [0.9329971223969105, 0.8994985555023406, 0.8386932918436742, 0.7500044293765995, 0.9329971223969105, 0.9160947352123914, 0.8902049265853145, 0.8523872463214335]
file_idx:132, scores: [0.5818181818181818, 0.46296296296296297, 0.3584905660377358, 0.25, 0.5818181818181818, 0.5189992961076819, 0.4623679461161688, 0.3941738592394896]
file_idx:133, scores: [0.7045454545454546, 0.6744186046511628, 0.6428571428571429, 0.6097560975609756, 0.7045454545454546, 0.6893174612381908, 0.6761366866120908, 0.6569424054262871]
file_idx:134, scores: [0.9400006494947918, 0.8934895246578728, 0.832585665916285, 0.7664311586903916, 0.9400006494947918, 0.9164500714688134, 0.8885307832823166, 0.8556180251739133]
file_idx:135, scores: [0.9761904761904762, 0.952, 0.9274193548387096, 0.9024390243902439, 0.9761904761904762, 0.9640193635676273, 0.9521332486710288, 0.9391098252946597]
file_idx:136, scores: [0.926605504587156, 0.880184331797235, 0.8101851851851852, 0.7255813953488373, 0.926605504587156, 0.9030966985293909, 0.872202698976044, 0.8321176545997193]
file_idx:137, scores: [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
file_idx:138, scores: [0.8695652173913043, 0.8102189781021898, 0.7647058823529411, 0.725925925925926, 0.8695652173913043, 0.8393677631574797, 0.8153830341052665, 0.7908112289433394]
file_idx:139, scores: [0.6583333333333333, 0.5882352941176471, 0.5423728813559322, 0.49572649572649574, 0.6583333333333333, 0.622298081276798, 0.5975266968707221, 0.5680469804147522]
file_idx:140, scores: [0.9181916695669892, 0.856786894532656, 0.7989589655130488, 0.736524223439896, 0.9181916695669892, 0.8869580537737144, 0.8576362497732858, 0.8248584317311631]
file_idx:141, scores: [0.8098159509202454, 0.7654320987654321, 0.7267080745341615, 0.69375, 0.8098159509202454, 0.7873113252879115, 0.7686090334857659, 0.7476769547362437]
file_idx:142, scores: [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
file_idx:143, scores: [0.840648489153158, 0.7796868229500696, 0.7227768109124912, 0.6558281995533187, 0.840648489153158, 0.8095940647791348, 0.7806029508894309, 0.7465901092217593]
file_idx:144, scores: [0.8907103825136612, 0.8351648351648352, 0.7845303867403315, 0.7277777777777777, 0.8907103825136612, 0.862490573740739, 0.8371804918544048, 0.8072895275111381]
file_idx:145, scores: [0.8943661971830986, 0.8652482269503546, 0.7857142857142857, 0.697841726618705, 0.8943661971830986, 0.8796867433109399, 0.8485820590243333, 0.8070852670032806]
file_idx:146, scores: [0.8935185185185185, 0.8511627906976744, 0.7990654205607477, 0.7370892018779343, 0.8935185185185185, 0.8720835486134765, 0.8484387845920459, 0.8180967048847487]
file_idx:147, scores: [0.9736842105263158, 0.9459459459459459, 0.9166666666666666, 0.8857142857142857, 0.9736842105263158, 0.9597148699373931, 0.9456787769672561, 0.9299238452109287]
file_idx:148, scores: [0.956989247311828, 0.9130434782608695, 0.8241758241758241, 0.7333333333333333, 0.956989247311828, 0.9347581457381599, 0.8973214883110784, 0.8524716668632437]
file_idx:149, scores: [0.75, 0.6947368421052632, 0.6595744680851063, 0.6129032258064516, 0.75, 0.7218397547786818, 0.7029557565538433, 0.677461055090082]
file_idx:150, scores: [0.9250324043763822, 0.8835322972773879, 0.7996553994050141, 0.7142939546676426, 0.9250324043763822, 0.9040442496331087, 0.8685973649209826, 0.8265893514870469]
file_idx:151, scores: [0.8735442362184871, 0.768267006103972, 0.6825275742830064, 0.6167666429727378, 0.8735442362184871, 0.8192162199681828, 0.7724088430776607, 0.729053737992378]
file_idx:152, scores: [0.7378640776699029, 0.6372549019607843, 0.5445544554455446, 0.43, 0.7378640776699029, 0.685716778616302, 0.6378949830407088, 0.5760362718490075]
file_idx:153, scores: [0.8556149732620321, 0.7526881720430108, 0.6756756756756757, 0.5869565217391305, 0.8556149732620321, 0.8025031278426449, 0.7598860612374377, 0.7109014845742605]
file_idx:154, scores: [0.9714285714285714, 0.9411764705882353, 0.9090909090909091, 0.875, 0.9714285714285714, 0.9561828874675149, 0.9408003105908246, 0.9234732618882052]
file_idx:155, scores: [0.8701298701298701, 0.7894736842105263, 0.7333333333333333, 0.6891891891891891, 0.8701298701298701, 0.8288212318184515, 0.7975054201545783, 0.7676096123472544]
file_idx:156, scores: [0.9225806451612903, 0.8506493506493507, 0.803921568627451, 0.75, 0.9225806451612903, 0.8858852220960177, 0.8589930227781383, 0.8293874596364348]
file_idx:157, scores: [0.8981582685441631, 0.8392322894897861, 0.7867664500480334, 0.7112723446535406, 0.8981582685441631, 0.8681954964375824, 0.8413700594723561, 0.8058963765749438]
file_idx:158, scores: [0.8600067326414559, 0.7013306688207591, 0.5574117711564992, 0.4286637919708191, 0.8600067326414559, 0.7766267423890244, 0.6975588664130644, 0.6161400007482314]
file_idx:159, scores: [0.8, 0.703125, 0.6349206349206349, 0.5806451612903226, 0.8, 0.75, 0.7119309108013354, 0.6748203876137614]
