labels list: ['individual_1_gram', 'individual_2_gram', 'individual_3_gram', 'individual_4_gram', 'cumulative_1_gram', 'cumulative_2_gram', 'cumulative_3_gram', 'cumulative_4_gram']
file_idx:23, scores: [0.9273504273504274, 0.8927038626609443, 0.8362068965517241, 0.7835497835497836, 0.9273504273504274, 0.9098622470110538, 0.8857016662093516, 0.8581889288962696]
file_idx:24, scores: [0.8848484848484849, 0.7804878048780488, 0.6871165644171779, 0.5987654320987654, 0.8848484848484849, 0.8310315587202819, 0.7819295014878362, 0.730096964495622]
file_idx:25, scores: [0.8819444444444444, 0.8181818181818182, 0.7605633802816901, 0.7092198581560284, 0.8819444444444444, 0.8494650723195799, 0.820371818837679, 0.7898631227601307]
file_idx:26, scores: [0.9375, 0.8723404255319149, 0.7608695652173914, 0.6444444444444445, 0.9375, 0.9043335385443637, 0.8550849663993256, 0.7957712468788487]
file_idx:27, scores: [0.8936588926437804, 0.8259457025585265, 0.7568363642240922, 0.6960913515506575, 0.8936588926437804, 0.8591354502826327, 0.824685066340006, 0.7896740688431538]
file_idx:28, scores: [0.9357798165137615, 0.8847926267281107, 0.8148148148148148, 0.7255813953488373, 0.9357798165137615, 0.9099291631178553, 0.8782020532606484, 0.8364501356800845]
file_idx:29, scores: [0.8942102056749142, 0.8357426153038622, 0.7170224969554936, 0.5833531075482798, 0.8942102056749142, 0.8644822588822499, 0.8133231510742077, 0.7477288145010174]
file_idx:30, scores: [0.8852459016393442, 0.8347107438016529, 0.75, 0.6470588235294118, 0.8852459016393442, 0.8596070410395333, 0.8230158388661614, 0.7738401142105195]
file_idx:31, scores: [0.9414634146341463, 0.9068627450980392, 0.8472906403940886, 0.7425742574257426, 0.9414634146341463, 0.9240011345255456, 0.8986582133201443, 0.8561095208270983]
file_idx:32, scores: [0.9548022598870056, 0.9318181818181818, 0.8914285714285715, 0.8045977011494253, 0.9548022598870056, 0.9432402163838227, 0.9263589152152434, 0.8937735309042943]
file_idx:33, scores: [0.8759922222969191, 0.8299333550943596, 0.7600742859843527, 0.6503309398796601, 0.8759922222969191, 0.8526518422471425, 0.8215535168886632, 0.7742540423980865]
file_idx:34, scores: [0.8590680911928098, 0.7000721199314179, 0.6088862555706029, 0.529692094398307, 0.8590680911928098, 0.775506041089808, 0.7177300282962508, 0.6636399289067058]
file_idx:35, scores: [0.9178069586655866, 0.8625310647197358, 0.7955808503687167, 0.7167573215147138, 0.9178069586655866, 0.8897398570734094, 0.8583064716903193, 0.8196824519225053]
file_idx:36, scores: [0.9611650485436893, 0.9215686274509803, 0.8316831683168316, 0.7, 0.9611650485436893, 0.9411586234744187, 0.9040731599237113, 0.8474135441263179]
file_idx:37, scores: [0.9279279279279279, 0.8733031674208145, 0.8045454545454546, 0.7168949771689498, 0.9279279279279279, 0.900201310039978, 0.8683520942565456, 0.8268397577900976]
file_idx:38, scores: [0.8395348925448728, 0.7407007583696166, 0.5677513059322665, 0.41617969032138996, 0.8395348925448728, 0.7885709426460893, 0.708496688855057, 0.6191275663460635]
file_idx:39, scores: [0.8934426229508197, 0.8181818181818182, 0.7416666666666667, 0.6638655462184874, 0.8934426229508197, 0.854984508448565, 0.8170738910947408, 0.7745533658256432]
file_idx:40, scores: [0.926829268292683, 0.8650306748466258, 0.7654320987654321, 0.6273291925465838, 0.926829268292683, 0.8953969775573424, 0.8511762813646184, 0.7876954813550473]
file_idx:41, scores: [0.906019679309909, 0.817586314793744, 0.755154301963632, 0.6987112683965458, 0.906019679309909, 0.8606679329088531, 0.8254940507147417, 0.7906807637985572]
file_idx:42, scores: [0.8153846153846154, 0.734375, 0.6666666666666666, 0.5967741935483871, 0.8153846153846154, 0.7738204423011045, 0.7385712796175018, 0.6986341218432108]
file_idx:43, scores: [0.8121357724628967, 0.7416346527867129, 0.6878237148658675, 0.5859371458758612, 0.8121357724628967, 0.776085067261437, 0.746676339040584, 0.7019185303798964]
file_idx:44, scores: [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
file_idx:45, scores: [0.9761904761904762, 0.9512195121951219, 0.9, 0.8205128205128205, 0.9761904761904762, 0.9636241116594315, 0.9424950600708819, 0.9099882808096075]
file_idx:46, scores: [0.9230769230769231, 0.8784530386740331, 0.8166666666666667, 0.7430167597765364, 0.9230769230769231, 0.9004886051510035, 0.8728315175421619, 0.8375292256339766]
file_idx:47, scores: [0.970873786407767, 0.9414634146341463, 0.8627450980392157, 0.7635467980295566, 0.970873786407767, 0.9560555162385912, 0.9246131777753301, 0.8808888157377771]
file_idx:48, scores: [0.8702431020410502, 0.8561546493634147, 0.7743933284379988, 0.6808114595063194, 0.8702431020410502, 0.8631701326441303, 0.8330294409348065, 0.7916720587926052]
file_idx:49, scores: [0.8679245283018868, 0.8095238095238095, 0.7307692307692307, 0.6407766990291263, 0.8679245283018868, 0.8382157064444086, 0.8025319064411615, 0.757355246228562]
file_idx:50, scores: [0.9195402298850575, 0.8604651162790697, 0.7764705882352941, 0.6666666666666666, 0.9195402298850575, 0.8895123893635931, 0.8514939649184041, 0.7999897791962398]
file_idx:51, scores: [0.9473684210526315, 0.8888888888888888, 0.8235294117647058, 0.75, 0.9473684210526315, 0.917662935482247, 0.8862270744132765, 0.8492326635760689]
file_idx:52, scores: [0.9722222222222222, 0.9428571428571428, 0.9117647058823529, 0.8787878787878788, 0.9722222222222222, 0.9574271077563381, 0.9425211212942334, 0.9257518071011758]
file_idx:53, scores: [0.9508196721311475, 0.9, 0.8305084745762712, 0.7413793103448276, 0.9508196721311475, 0.9250609195712641, 0.8934206021199661, 0.8519837266739589]
file_idx:54, scores: [0.9148625499819295, 0.8507646402677664, 0.753878528955505, 0.6720449849337391, 0.9148625499819295, 0.8822316635837936, 0.8384006470060632, 0.7924397459949407]
file_idx:55, scores: [0.9057885044249486, 0.8419623279512266, 0.7767333783681921, 0.6992964890483799, 0.9057885044249486, 0.8732925041571636, 0.841036952966781, 0.8022564090458655]
file_idx:56, scores: [0.5362348280004674, 0.4731066538046452, 0.36263891660388264, 0.24367366115690758, 0.5362348280004674, 0.5036827028286862, 0.4525369981174256, 0.3869450253968869]
file_idx:57, scores: [0.8925992276598738, 0.8639225200168537, 0.8250485049461127, 0.7562604430542671, 0.8925992276598738, 0.8781438231434617, 0.8605747609056272, 0.8328571951963484]
file_idx:58, scores: [0.9655172413793104, 0.9285714285714286, 0.8888888888888888, 0.8461538461538461, 0.9655172413793104, 0.9468641529479987, 0.9278323979958125, 0.9061874434879645]
file_idx:59, scores: [0.7966101694915254, 0.6896551724137931, 0.631578947368421, 0.6071428571428571, 0.7966101694915254, 0.7412059928166116, 0.7051813393969965, 0.677484080764172]
file_idx:60, scores: [0.9378531073446328, 0.9034090909090909, 0.8285714285714286, 0.7471264367816092, 0.9378531073446328, 0.9204700012018212, 0.8898058290923153, 0.8510122937066986]
file_idx:61, scores: [0.8831054355291424, 0.8234083314957039, 0.7426879083279398, 0.6703077396675262, 0.8831054355291424, 0.8527346440738983, 0.8157798748315872, 0.7756701886633598]
file_idx:62, scores: [0.8279569892473119, 0.7934782608695652, 0.7142857142857143, 0.5888888888888889, 0.8279569892473119, 0.8105343126004958, 0.779052768637761, 0.7250401109932764]
file_idx:63, scores: [0.9027350271165387, 0.8368049408664544, 0.7144209833105725, 0.5892236014430611, 0.9027350271165387, 0.8691450575044033, 0.8155695761147863, 0.7509390975877434]
file_idx:64, scores: [0.9795918367346939, 0.9583333333333334, 0.9361702127659575, 0.9130434782608695, 0.9795918367346939, 0.9689042833036098, 0.9582800970114329, 0.9464594399631753]
file_idx:65, scores: [0.889482249059959, 0.8143799063021954, 0.7362734698341211, 0.6549790155510234, 0.889482249059959, 0.8511030904931055, 0.8121955321876124, 0.7687899869190103]
file_idx:66, scores: [0.868717479068555, 0.8189582585405686, 0.7282038480548735, 0.5950877412795457, 0.868717479068555, 0.8434710154010846, 0.8041359953175368, 0.7451497756519913]
file_idx:67, scores: [0.9010095823070018, 0.8520073067780245, 0.8016983039016078, 0.7250286116365892, 0.9010095823070018, 0.8761659361117512, 0.8513187676309962, 0.8173060425866824]
file_idx:68, scores: [0.8411188120172252, 0.7698612382416795, 0.6661802355682643, 0.5392887621266903, 0.8411188120172252, 0.8047016652946304, 0.7566678516900017, 0.6944975669250666]
file_idx:69, scores: [0.9243159139033129, 0.8732024271992002, 0.7694305445465416, 0.5978683285327856, 0.9243159139033129, 0.8983957365878468, 0.8541917531217561, 0.7805982687736698]
file_idx:70, scores: [0.8155667142945322, 0.7717306798832135, 0.7021724117722977, 0.6378994873084842, 0.8155667142945322, 0.7933459868888466, 0.7625694862513973, 0.7286690416507311]
file_idx:71, scores: [0.8913885938854215, 0.8242738094042823, 0.7223724347367108, 0.6186513926643612, 0.8913885938854215, 0.8571745866166723, 0.8109429924158045, 0.7569835350317062]
file_idx:72, scores: [0.9636363636363636, 0.9259259259259259, 0.8867924528301887, 0.8076923076923077, 0.9636363636363636, 0.9445929770307909, 0.9256413909485616, 0.8941066807416924]
file_idx:73, scores: [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
file_idx:74, scores: [0.9655172413793104, 0.9285714285714286, 0.8148148148148148, 0.5384615384615384, 0.9655172413793104, 0.9468641529479987, 0.9015697011005401, 0.7919490434987319]
file_idx:75, scores: [0.9333333333333333, 0.8876404494382022, 0.8068181818181818, 0.6781609195402298, 0.9333333333333333, 0.9102002084572687, 0.8755205566432762, 0.8205320971252746]
file_idx:76, scores: [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
file_idx:77, scores: [0.9583333333333334, 0.9148936170212766, 0.8260869565217391, 0.6888888888888889, 0.9583333333333334, 0.9363616019708358, 0.8990239795582283, 0.8404570687873633]
file_idx:78, scores: [0.9262295081967213, 0.8842975206611571, 0.8166666666666667, 0.7058823529411765, 0.9262295081967213, 0.9050206946040315, 0.87572835215349, 0.82894085292941]
file_idx:79, scores: [0.7582417582417582, 0.6888888888888889, 0.5955056179775281, 0.5113636363636364, 0.7582417582417582, 0.7227339222316346, 0.6802023134267559, 0.6315287782170689]
file_idx:80, scores: [0.7746478873239436, 0.7285714285714285, 0.6376811594202898, 0.5441176470588235, 0.7746478873239436, 0.7512564927555998, 0.7137389878600822, 0.6652244735421318]
file_idx:81, scores: [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
file_idx:82, scores: [0.6666666666666666, 0.5142857142857142, 0.4411764705882353, 0.36363636363636365, 0.6666666666666666, 0.5855400437691198, 0.5361785420052185, 0.48428187194879724]
file_idx:83, scores: [0.9538461538461539, 0.921875, 0.8888888888888888, 0.8064516129032258, 0.9538461538461539, 0.9377243321344089, 0.9219116219046546, 0.8910335170360268]
file_idx:84, scores: [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
file_idx:85, scores: [0.9076349480203663, 0.8513971747704769, 0.7362734698341211, 0.597186749472992, 0.9076349480203663, 0.87906645395413, 0.829710702993994, 0.7634809097251474]
file_idx:86, scores: [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
file_idx:87, scores: [0.8650793650793651, 0.752, 0.6612903225806451, 0.5691056910569106, 0.8650793650793651, 0.8065604022884353, 0.7570242071071487, 0.7034200162968349]
file_idx:88, scores: [0.8571428571428571, 0.7763157894736842, 0.64, 0.5, 0.8571428571428571, 0.81572883597099, 0.7545006690594023, 0.6792981033534518]
file_idx:89, scores: [0.8892334399216483, 0.8558074483492707, 0.8104830917288194, 0.7528303086730147, 0.8892334399216483, 0.872360362009984, 0.8520043658741785, 0.8254831744497992]
file_idx:90, scores: [0.879911662643914, 0.8459710497024676, 0.763776244201605, 0.6459574636743518, 0.879911662643914, 0.8627744739457209, 0.829050970998849, 0.7784687089940346]
file_idx:91, scores: [0.8488632189620754, 0.6827977318300117, 0.5793767816894273, 0.49625849723936716, 0.8488632189620754, 0.7613158874877285, 0.6972385836716152, 0.6389247434474198]
file_idx:92, scores: [0.8809357442381067, 0.7704175170848616, 0.6500980743440056, 0.5277218889921946, 0.8809357442381067, 0.8238254237320106, 0.762859793966967, 0.6946460846855994]
file_idx:93, scores: [0.7540983606557377, 0.7166666666666667, 0.6440677966101694, 0.5344827586206896, 0.7540983606557377, 0.7351443113225765, 0.7059165105667647, 0.6567538415410772]
file_idx:94, scores: [0.961038961038961, 0.9342105263157895, 0.88, 0.7702702702702703, 0.961038961038961, 0.9475297956276558, 0.9251892535881432, 0.883238293084069]
file_idx:95, scores: [0.9391891891891891, 0.8707482993197279, 0.815068493150685, 0.7448275862068966, 0.9391891891891891, 0.9043215076652554, 0.8747161446328288, 0.8394095282817623]
file_idx:96, scores: [0.9006211180124224, 0.8625, 0.7861635220125787, 0.6962025316455697, 0.9006211180124224, 0.8813544770895048, 0.8498037811995801, 0.8074905141005322]
file_idx:97, scores: [0.8248929154601751, 0.695388372326074, 0.6067313077631343, 0.5076010053297123, 0.8248929154601751, 0.7573776744961267, 0.7051546599546911, 0.6483148497592214]
file_idx:98, scores: [0.9393939393939394, 0.8673469387755102, 0.7731958762886598, 0.6770833333333334, 0.9393939393939394, 0.9026519028050628, 0.8585763945163456, 0.8081520225604283]
file_idx:99, scores: [0.9215686274509803, 0.881578947368421, 0.8013245033112583, 0.6933333333333334, 0.9215686274509803, 0.901352040279488, 0.867934824404825, 0.8196620895897795]
file_idx:100, scores: [0.8936170212765957, 0.8214285714285714, 0.7338129496402878, 0.6594202898550725, 0.8936170212765957, 0.8567628336893993, 0.8153257917157238, 0.7719998725563058]
file_idx:101, scores: [0.9032258064516129, 0.8478260869565217, 0.7472527472527473, 0.6333333333333333, 0.9032258064516129, 0.8750876533936583, 0.8317605324339323, 0.7758910546661485]
file_idx:102, scores: [0.8903133449251346, 0.8569536721469178, 0.8030277228736508, 0.7348199360419135, 0.8903133449251346, 0.8734742642430854, 0.8499180150545338, 0.8191301738020239]
file_idx:103, scores: [0.8929574656377003, 0.8238213689761238, 0.753570173981296, 0.6821766831328938, 0.8929574656377003, 0.8576930929995299, 0.8227029921001389, 0.7841896379490015]
file_idx:104, scores: [0.8604651162790697, 0.788235294117647, 0.6785714285714286, 0.6024096385542169, 0.8604651162790697, 0.8235587252942002, 0.7740784124243253, 0.7256365615829901]
file_idx:105, scores: [0.8764044943820225, 0.8068181818181818, 0.7241379310344828, 0.6395348837209303, 0.8764044943820225, 0.840891836501334, 0.8018063990058851, 0.7564695513462031]
file_idx:106, scores: [0.8193198400431615, 0.7630907228813448, 0.7060583326172165, 0.6544985880758052, 0.8193198400431615, 0.7907056146313646, 0.7624758223211732, 0.7331532017388452]
file_idx:107, scores: [0.8537735849056604, 0.8151658767772512, 0.7523809523809524, 0.6794258373205742, 0.8537735849056604, 0.8342464221732566, 0.8077533061412152, 0.7723108550433294]
file_idx:108, scores: [0.9615384615384616, 0.9215686274509803, 0.84, 0.6938775510204082, 0.9615384615384616, 0.9413414259668631, 0.9071629349924815, 0.8477428126149626]
file_idx:109, scores: [0.8999543943327684, 0.7879192554464441, 0.714396787253847, 0.6393426009739042, 0.8999543943327684, 0.8420756476222492, 0.7988916754048319, 0.7543863785983896]
file_idx:110, scores: [0.8484524346033269, 0.7724863445283778, 0.6730224165074037, 0.582174728564872, 0.8484524346033269, 0.8095788533014722, 0.7626958005228858, 0.7118693549797088]
file_idx:111, scores: [0.9655172413793104, 0.9298245614035088, 0.8928571428571429, 0.8, 0.9655172413793104, 0.9475028472216023, 0.929610880364461, 0.8948665055172871]
file_idx:112, scores: [0.7428571428571429, 0.6956521739130435, 0.6176470588235294, 0.5373134328358209, 0.7428571428571429, 0.7188672939669767, 0.6860132172342683, 0.6435264198851173]
file_idx:113, scores: [0.8640434857017908, 0.797935259861356, 0.6724866751924315, 0.5446932571652093, 0.8640434857017908, 0.8303317188298724, 0.7751181645345815, 0.7088996057979864]
file_idx:114, scores: [0.860825116819776, 0.84488859540936, 0.7968835615792826, 0.7322582483536457, 0.860825116819776, 0.8528196314830931, 0.8341687705488443, 0.8071297953137541]
file_idx:115, scores: [0.8505747126436781, 0.7441860465116279, 0.6823529411764706, 0.6190476190476191, 0.8505747126436781, 0.795604067778102, 0.758024092294572, 0.7190875652406002]
file_idx:116, scores: [0.9735099337748344, 0.9466666666666667, 0.8657718120805369, 0.777027027027027, 0.9735099337748344, 0.95999448122034, 0.9281977297157246, 0.8873485825683001]
file_idx:117, scores: [0.8889121709195399, 0.8333523933158732, 0.791132721831303, 0.7066594718579877, 0.8889121709195399, 0.8606840797199673, 0.8379350894402552, 0.8022075922694027]
file_idx:118, scores: [0.9219858156028369, 0.9, 0.8345323741007195, 0.7463768115942029, 0.9219858156028369, 0.9109265799407509, 0.8857991915160713, 0.8478948922989394]
file_idx:119, scores: [0.7291666666666666, 0.6595744680851063, 0.5869565217391305, 0.5111111111111111, 0.7291666666666666, 0.6934981732579089, 0.6587640181345779, 0.6163153357510932]
file_idx:120, scores: [0.8541666666666666, 0.7872340425531915, 0.7391304347826086, 0.6888888888888889, 0.8541666666666666, 0.8200177303047687, 0.7939648909204415, 0.7649431989836043]
file_idx:121, scores: [0.8418079096045198, 0.8068181818181818, 0.7485714285714286, 0.6609195402298851, 0.8418079096045198, 0.8241273730845754, 0.7999323040118135, 0.7613645109254283]
file_idx:122, scores: [1.0, 1.0, 0.8666666666666667, 0.7241379310344828, 1.0, 1.0, 0.9538743942618264, 0.8900580808742975]
file_idx:123, scores: [0.8782608695652174, 0.7991266375545851, 0.7280701754385965, 0.6563876651982379, 0.8782608695652174, 0.8377599033084707, 0.8012648399384102, 0.7610149671362104]
file_idx:124, scores: [0.8801367861551479, 0.8236096911570144, 0.7726051861829834, 0.7145876466580362, 0.8801367861551479, 0.8514042439529936, 0.8253307705576154, 0.7953736262129235]
file_idx:125, scores: [0.8819444444444444, 0.8181818181818182, 0.7605633802816901, 0.7092198581560284, 0.8819444444444444, 0.8494650723195799, 0.820371818837679, 0.7898631227601307]
file_idx:126, scores: [0.9375, 0.8723404255319149, 0.7608695652173914, 0.6444444444444445, 0.9375, 0.9043335385443637, 0.8550849663993256, 0.7957712468788487]
file_idx:127, scores: [0.9031659021399908, 0.845153742152911, 0.8053515157769185, 0.7745241798943935, 0.9031659021399908, 0.8736784545692556, 0.851146020272389, 0.8306745946107057]
file_idx:128, scores: [0.944954128440367, 0.9032258064516129, 0.8425925925925926, 0.7627906976744186, 0.944954128440367, 0.9238544012561348, 0.8969167846679806, 0.8606122475203196]
file_idx:129, scores: [0.8942102056749142, 0.8357426153038622, 0.7170224969554936, 0.5833531075482798, 0.8942102056749142, 0.8644822588822499, 0.8133231510742077, 0.7477288145010174]
file_idx:130, scores: [0.8852459016393442, 0.8347107438016529, 0.75, 0.6470588235294118, 0.8852459016393442, 0.8596070410395333, 0.8230158388661614, 0.7738401142105195]
file_idx:131, scores: [0.9554455445544554, 0.9253731343283582, 0.885, 0.7989949748743719, 0.9554455445544554, 0.9402891248145017, 0.9222396968243681, 0.889206310729862]
file_idx:132, scores: [0.9548022598870056, 0.9318181818181818, 0.8914285714285715, 0.8045977011494253, 0.9548022598870056, 0.9432402163838227, 0.9263589152152434, 0.8937735309042943]
file_idx:133, scores: [0.8684405652081527, 0.8147052201384998, 0.7447192499038607, 0.627104834883958, 0.8684405652081527, 0.841143900801231, 0.8087531223986828, 0.7581730314796415]
file_idx:134, scores: [0.8590680911928098, 0.7000721199314179, 0.6088862555706029, 0.529692094398307, 0.8590680911928098, 0.775506041089808, 0.7177300282962508, 0.6636399289067058]
file_idx:135, scores: [0.9178069586655866, 0.8625310647197358, 0.7955808503687167, 0.7167573215147138, 0.9178069586655866, 0.8897398570734094, 0.8583064716903193, 0.8196824519225053]
file_idx:136, scores: [0.9611650485436893, 0.9215686274509803, 0.8316831683168316, 0.7, 0.9611650485436893, 0.9411586234744187, 0.9040731599237113, 0.8474135441263179]
file_idx:137, scores: [0.9288888888888889, 0.8883928571428571, 0.7892376681614349, 0.6531531531531531, 0.9288888888888889, 0.9084152431395314, 0.8680530916027146, 0.8076029834676758]
file_idx:138, scores: [0.8395348925448728, 0.7407007583696166, 0.5677513059322665, 0.41617969032138996, 0.8395348925448728, 0.7885709426460893, 0.708496688855057, 0.6191275663460635]
file_idx:139, scores: [0.896, 0.8387096774193549, 0.7642276422764228, 0.6475409836065574, 0.896, 0.8668816937551179, 0.8327545110765648, 0.7809125756005555]
file_idx:140, scores: [0.9390243902439024, 0.8895705521472392, 0.7962962962962963, 0.6583850931677019, 0.9390243902439024, 0.9139630437326188, 0.8741129390094663, 0.8134914427881337]
file_idx:141, scores: [0.8652618358617736, 0.7632428358618084, 0.6869946577559578, 0.6165151131325849, 0.8652618358617736, 0.8126529993583576, 0.7701604386894051, 0.7272384677188557]
file_idx:142, scores: [0.8153846153846154, 0.734375, 0.6666666666666666, 0.5967741935483871, 0.8153846153846154, 0.7738204423011045, 0.7385712796175018, 0.6986341218432108]
file_idx:143, scores: [0.8063348026595903, 0.729955366916056, 0.6701872093564862, 0.5622629177596647, 0.8063348026595903, 0.7671951620888696, 0.7346954744679903, 0.6862570546755469]
file_idx:144, scores: [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
file_idx:145, scores: [0.9523809523809523, 0.9024390243902439, 0.8, 0.6923076923076923, 0.9523809523809523, 0.9270737497710297, 0.8837208940156844, 0.8306239094709661]
file_idx:146, scores: [0.8983050847457628, 0.8125, 0.7371428571428571, 0.6379310344827587, 0.8983050847457628, 0.8543259807333101, 0.8150113060781933, 0.7654082781071994]
file_idx:147, scores: [0.8167474442982187, 0.768190648121996, 0.72394387128208, 0.6791942901598923, 0.8167474442982187, 0.7920970575550905, 0.76955786051429, 0.7452704993129495]
file_idx:148, scores: [0.7801443487523904, 0.7635853174803788, 0.7192463520783047, 0.6607135013546721, 0.7801443487523904, 0.7718204261501618, 0.7541931678212961, 0.7294253397118763]
file_idx:149, scores: [0.8679245283018868, 0.8095238095238095, 0.7307692307692307, 0.6407766990291263, 0.8679245283018868, 0.8382157064444086, 0.8025319064411615, 0.757355246228562]
file_idx:150, scores: [0.9160532618666548, 0.8552308943173915, 0.7928687199947293, 0.7289075155612293, 0.9160532618666548, 0.88511979437169, 0.8542734895089392, 0.8202938485808564]
file_idx:151, scores: [0.9473684210526315, 0.8888888888888888, 0.8235294117647058, 0.75, 0.9473684210526315, 0.917662935482247, 0.8862270744132765, 0.8492326635760689]
file_idx:152, scores: [0.9722222222222222, 0.9428571428571428, 0.9117647058823529, 0.8787878787878788, 0.9722222222222222, 0.9574271077563381, 0.9425211212942334, 0.9257518071011758]
file_idx:153, scores: [0.9344262295081968, 0.8666666666666667, 0.7627118644067796, 0.6551724137931034, 0.9344262295081968, 0.8999089207101852, 0.8530019290041571, 0.7975874371817294]
file_idx:154, scores: [0.9201507728141949, 0.8613991982711136, 0.7645718414229589, 0.6881740645721489, 0.9201507728141949, 0.890290479557483, 0.8473768369818703, 0.803609412166682]
file_idx:155, scores: [0.9057885044249486, 0.8419623279512266, 0.7767333783681921, 0.6992964890483799, 0.9057885044249486, 0.8732925041571636, 0.841036952966781, 0.8022564090458655]
file_idx:156, scores: [0.5362348280004674, 0.4731066538046452, 0.36263891660388264, 0.24367366115690758, 0.5362348280004674, 0.5036827028286862, 0.4525369981174256, 0.3869450253968869]
file_idx:157, scores: [0.8925992276598738, 0.8639225200168537, 0.8250485049461127, 0.7562604430542671, 0.8925992276598738, 0.8781438231434617, 0.8605747609056272, 0.8328571951963484]
file_idx:158, scores: [0.9655172413793104, 0.9285714285714286, 0.8888888888888888, 0.8461538461538461, 0.9655172413793104, 0.9468641529479987, 0.9278323979958125, 0.9061874434879645]
file_idx:159, scores: [0.7966101694915254, 0.6896551724137931, 0.631578947368421, 0.6071428571428571, 0.7966101694915254, 0.7412059928166116, 0.7051813393969965, 0.677484080764172]
file_idx:160, scores: [0.9322033898305084, 0.8920454545454546, 0.8514285714285714, 0.7701149425287356, 0.9322033898305084, 0.9119033921475287, 0.8923087282388332, 0.8593109739856606]
file_idx:161, scores: [0.8831054355291424, 0.8234083314957039, 0.7426879083279398, 0.6703077396675262, 0.8831054355291424, 0.8527346440738983, 0.8157798748315872, 0.7756701886633598]
file_idx:162, scores: [0.9375, 0.8734177215189873, 0.782051282051282, 0.7142857142857143, 0.9375, 0.9048917691768726, 0.8632198284802297, 0.8223848821612666]
file_idx:163, scores: [0.8919881815556276, 0.8150697475971959, 0.6814477071577768, 0.5447538956737733, 0.8919881815556276, 0.8526620561513377, 0.7928677442763562, 0.7207699772711964]
file_idx:164, scores: [0.9795918367346939, 0.9583333333333334, 0.9361702127659575, 0.9130434782608695, 0.9795918367346939, 0.9689042833036098, 0.9582800970114329, 0.9464594399631753]
file_idx:165, scores: [0.889482249059959, 0.8143799063021954, 0.7362734698341211, 0.6549790155510234, 0.889482249059959, 0.8511030904931055, 0.8121955321876124, 0.7687899869190103]
file_idx:166, scores: [0.8589566085172229, 0.7794903906590954, 0.6982776625183718, 0.6354326728917182, 0.8589566085172229, 0.8182593857282066, 0.7773508206401962, 0.7382779889862224]
file_idx:167, scores: [0.9010095823070018, 0.8520073067780245, 0.8016983039016078, 0.7250286116365892, 0.9010095823070018, 0.8761659361117512, 0.8513187676309962, 0.8173060425866824]
file_idx:168, scores: [0.8411188120172252, 0.7698612382416795, 0.6661802355682643, 0.5392887621266903, 0.8411188120172252, 0.8047016652946304, 0.7566678516900017, 0.6944975669250666]
file_idx:169, scores: [0.9243159139033129, 0.8732024271992002, 0.7694305445465416, 0.5978683285327856, 0.9243159139033129, 0.8983957365878468, 0.8541917531217561, 0.7805982687736698]
file_idx:170, scores: [0.8155667142945322, 0.7717306798832135, 0.7021724117722977, 0.6378994873084842, 0.8155667142945322, 0.7933459868888466, 0.7625694862513973, 0.7286690416507311]
file_idx:171, scores: [0.8913885938854215, 0.8242738094042823, 0.7223724347367108, 0.6186513926643612, 0.8913885938854215, 0.8571745866166723, 0.8109429924158045, 0.7569835350317062]
file_idx:172, scores: [0.9636363636363636, 0.9259259259259259, 0.8867924528301887, 0.8076923076923077, 0.9636363636363636, 0.9445929770307909, 0.9256413909485616, 0.8941066807416924]
file_idx:173, scores: [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
file_idx:174, scores: [0.9655172413793104, 0.9285714285714286, 0.8148148148148148, 0.5384615384615384, 0.9655172413793104, 0.9468641529479987, 0.9015697011005401, 0.7919490434987319]
file_idx:175, scores: [0.9333333333333333, 0.8876404494382022, 0.8068181818181818, 0.6781609195402298, 0.9333333333333333, 0.9102002084572687, 0.8755205566432762, 0.8205320971252746]
file_idx:176, scores: [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
file_idx:177, scores: [0.9583333333333334, 0.9148936170212766, 0.8260869565217391, 0.6888888888888889, 0.9583333333333334, 0.9363616019708358, 0.8990239795582283, 0.8404570687873633]
file_idx:178, scores: [0.9482758620689655, 0.8956521739130435, 0.8421052631578947, 0.7522123893805309, 0.9482758620689655, 0.9215884858934243, 0.8952933371650676, 0.8564366342505978]
file_idx:179, scores: [0.7582417582417582, 0.6888888888888889, 0.5955056179775281, 0.5113636363636364, 0.7582417582417582, 0.7227339222316346, 0.6802023134267559, 0.6315287782170689]
file_idx:180, scores: [0.7887323943661971, 0.7571428571428571, 0.6956521739130435, 0.6176470588235294, 0.7887323943661971, 0.7727762280191784, 0.7483502119360175, 0.7117213732630179]
file_idx:181, scores: [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
file_idx:182, scores: [0.90625, 0.8709677419354839, 0.7, 0.5172413793103449, 0.90625, 0.8884337432408971, 0.8221950974757157, 0.731156504262547]
